INDEX_KEY,CRTR_YMD,CRTR_WEEK,DWK_NM,CTPV_CD,CTPV_NM,SGG_CD,SGG_NM,TMZN_CD,SEX_DV,AGRDE_CLS,REVISN_AMBLT_PUL_CNT,REVISN_NMBLT_PUL_CNT
LI122100010002LI122100010002014545,20201201,49,화,26,부산광역시,2653,사상구,13,FEMALE,4,8174.012668,1415.070455
LI122100010002LI122100010002014546,20201201,49,화,26,부산광역시,2653,사상구,12,MALE,4,10020.41835,2548.584765
LI122100010002LI122100010002014547,20201201,49,화,26,부산광역시,2653,사상구,16,MALE,4,9749.752281,2971.72498
LI122100010002LI122100010002014548,20201201,49,화,26,부산광역시,2653,사상구,1,FEMALE,2,7333.180424,489.254618
LI122100010002LI122100010002014549,20201201,49,화,26,부산광역시,2653,사상구,20,FEMALE,5,10318.92542,1747.7921
LI122100010002LI122100010002014550,20201201,49,화,26,부산광역시,2653,사상구,0,MALE,1,7730.969734,365.8522012
LI122100010002LI122100010002014551,20201201,49,화,26,부산광역시,2653,사상구,4,MALE,0,648.4946818,21.19843078
LI122100010002LI122100010002014552,20201201,49,화,26,부산광역시,2653,사상구,10,FEMALE,3,6580.877922,1054.168071
LI122100010002LI122100010002014553,20201201,49,화,26,부산광역시,2653,사상구,9,FEMALE,7,7786.448761,999.2759522
LI122100010002LI122100010002014554,20201201,49,화,26,부산광역시,2653,사상구,6,MALE,4,2573.432753,2224.95594
LI122100010002LI122100010002014555,20201201,49,화,26,부산광역시,2653,사상구,18,FEMALE,5,10650.06848,2675.790064
LI122100010002LI122100010002014556,20201201,49,화,26,부산광역시,2653,사상구,16,MALE,5,12815.06673,3758.386729
LI122100010002LI122100010002014557,20201201,49,화,26,부산광역시,2653,사상구,1,FEMALE,4,6761.971465,294.8147846
LI122100010002LI122100010002014558,20201201,49,화,26,부산광역시,2653,사상구,5,FEMALE,6,2418.439754,482.021856
LI122100010002LI122100010002014559,20201201,49,화,26,부산광역시,2653,사상구,2,MALE,7,4979.362931,176.2179171
LI122100010002LI122100010002014560,20201201,49,화,26,부산광역시,2653,사상구,8,FEMALE,5,10190.2902,2848.261815
LI122100010002LI122100010002014561,20201201,49,화,26,부산광역시,2653,사상구,7,MALE,0,594.1598854,40.51718593
LI122100010002LI122100010002014562,20201201,49,화,26,부산광역시,2653,사상구,9,FEMALE,5,11255.59631,2010.373195
LI122100010002LI122100010002014563,20201201,49,화,26,부산광역시,2653,사상구,20,MALE,2,7962.064561,1465.320131
LI122100010002LI122100010002014564,20201201,49,화,26,부산광역시,2653,사상구,23,MALE,1,6606.229984,388.850508
LI122100010002LI122100010002014565,20201201,49,화,26,부산광역시,2653,사상구,5,FEMALE,0,73.84412861,5.141587257
LI122100010002LI122100010002014566,20201201,49,화,26,부산광역시,2653,사상구,10,MALE,2,9174.927279,1424.583398
LI122100010002LI122100010002014567,20201201,49,화,26,부산광역시,2653,사상구,18,MALE,2,8214.059775,2442.409522
LI122100010002LI122100010002014568,20201201,49,화,26,부산광역시,2653,사상구,5,MALE,0,84.09022832,10.80017924
LI122100010002LI122100010002014569,20201201,49,화,26,부산광역시,2653,사상구,22,MALE,1,6197.210883,597.5145891
LI122100010002LI122100010002014570,20201201,49,화,26,부산광역시,2653,사상구,11,MALE,3,8221.682865,1886.800341
LI122100010002LI122100010002014571,20201201,49,화,26,부산광역시,2653,사상구,7,MALE,3,5426.782348,2888.565661
LI122100010002LI122100010002014572,20201201,49,화,26,부산광역시,2653,사상구,2,FEMALE,3,5802.920157,235.6166459
LI122100010002LI122100010002014573,20201201,49,화,26,부산광역시,2653,사상구,20,FEMALE,6,10073.86629,1007.575668
LI122100010002LI122100010002014574,20201201,49,화,26,부산광역시,2653,사상구,8,MALE,2,7952.27639,2380.567706
LI122100010002LI122100010002014575,20201201,49,화,26,부산광역시,2653,사상구,16,FEMALE,0,961.5154473,123.4509908
LI122100010002LI122100010002014576,20201201,49,화,26,부산광역시,2653,사상구,22,FEMALE,4,6448.99657,640.1667548
LI122100010002LI122100010002014577,20201201,49,화,26,부산광역시,2653,사상구,23,FEMALE,0,646.3531878,5.093408585
LI122100010002LI122100010002014578,20201201,49,화,26,부산광역시,2653,사상구,23,FEMALE,4,6419.868332,418.0152911
LI122100010002LI122100010002014579,20201201,49,화,26,부산광역시,2653,사상구,1,MALE,3,6378.797892,443.3351666
LI122100010002LI122100010002014580,20201201,49,화,26,부산광역시,2653,사상구,19,MALE,1,7076.528635,771.8729591
LI122100010002LI122100010002014581,20201201,49,화,26,부산광역시,2653,사상구,2,FEMALE,7,6633.171293,153.1063635
LI122100010002LI122100010002014582,20201201,49,화,26,부산광역시,2653,사상구,16,FEMALE,6,10430.95701,2041.427427
LI122100010002LI122100010002014583,20201201,49,화,26,부산광역시,2653,사상구,13,FEMALE,5,11223.65327,1880.305101
LI122100010002LI122100010002014584,20201201,49,화,26,부산광역시,2653,사상구,20,FEMALE,1,6699.871422,619.9281638
LI122100010002LI122100010002014585,20201201,49,화,26,부산광역시,2653,사상구,17,MALE,6,10160.6087,3615.179033
LI122100010002LI122100010002014586,20201201,49,화,26,부산광역시,2653,사상구,15,FEMALE,3,6511.707864,1225.383256
LI122100010002LI122100010002014587,20201201,49,화,26,부산광역시,2653,사상구,4,MALE,6,7893.142862,730.5156991
LI122100010002LI122100010002014588,20201201,49,화,26,부산광역시,2653,사상구,14,MALE,5,12369.53189,3525.094174
LI122100010002LI122100010002014589,20201201,49,화,26,부산광역시,2653,사상구,12,MALE,5,13031.32651,2986.167672
LI122100010002LI122100010002014590,20201201,49,화,26,부산광역시,2653,사상구,6,FEMALE,3,1590.676165,396.0158507
LI122100010002LI122100010002014591,20201201,49,화,26,부산광역시,2653,사상구,13,MALE,4,9865.715021,2548.676117
LI122100010002LI122100010002014592,20201201,49,화,26,부산광역시,2653,사상구,1,FEMALE,3,6088.976759,277.7730802
LI122100010002LI122100010002014593,20201201,49,화,26,부산광역시,2653,사상구,20,FEMALE,2,7744.642845,1203.051571
LI122100010002LI122100010002014594,20201201,49,화,26,부산광역시,2653,사상구,0,FEMALE,0,874.1817572,14.3818171
LI122100010002LI122100010002014595,20201201,49,화,26,부산광역시,2653,사상구,7,MALE,2,6231.96612,1787.276165
LI122100010002LI122100010002014596,20201201,49,화,26,부산광역시,2653,사상구,2,MALE,2,7952.35627,503.017292
LI122100010002LI122100010002014597,20201201,49,화,26,부산광역시,2653,사상구,8,MALE,3,7480.274978,3350.788692
LI122100010002LI122100010002014598,20201201,49,화,26,부산광역시,2653,사상구,12,FEMALE,7,7656.450456,1072.453324
LI122100010002LI122100010002014599,20201201,49,화,26,부산광역시,2653,사상구,19,FEMALE,4,7629.067829,1381.386505
LI122100010002LI1221000100020145100,20201201,49,화,26,부산광역시,2653,사상구,1,MALE,4,7226.15191,473.1551847
LI122100010002LI1221000100020145101,20201201,49,화,26,부산광역시,2653,사상구,8,FEMALE,1,6439.406807,685.3392141
LI122100010002LI1221000100020145102,20201201,49,화,26,부산광역시,2653,사상구,3,FEMALE,0,728.8989053,9.11977005
LI122100010002LI1221000100020145103,20201201,49,화,26,부산광역시,2653,사상구,7,MALE,6,7404.170539,3188.74873
LI122100010002LI1221000100020145104,20201201,49,화,26,부산광역시,2653,사상구,20,MALE,6,9413.193723,1640.535598
LI122100010002LI1221000100020145105,20201201,49,화,26,부산광역시,2653,사상구,19,FEMALE,5,10505.57955,1795.862671
LI122100010002LI1221000100020145106,20201201,49,화,26,부산광역시,2653,사상구,17,FEMALE,3,6496.28251,1509.045737
LI122100010002LI1221000100020145107,20201201,49,화,26,부산광역시,2653,사상구,13,FEMALE,7,7660.639665,1113.04224
LI122100010002LI1221000100020145108,20201201,49,화,26,부산광역시,2653,사상구,5,MALE,5,2921.737715,1324.929994
LI122100010002LI1221000100020145109,20201201,49,화,26,부산광역시,2653,사상구,2,FEMALE,2,6916.035208,371.467049
LI122100010002LI1221000100020145110,20201201,49,화,26,부산광역시,2653,사상구,23,FEMALE,7,6345.873366,205.744576
LI122100010002LI1221000100020145111,20201201,49,화,26,부산광역시,2653,사상구,15,FEMALE,5,11326.36845,2266.84173
LI122100010002LI1221000100020145112,20201201,49,화,26,부산광역시,2653,사상구,17,FEMALE,7,7279.810054,965.254094
LI122100010002LI1221000100020145113,20201201,49,화,26,부산광역시,2653,사상구,7,FEMALE,3,4888.789869,1322.657464
LI122100010002LI1221000100020145114,20201201,49,화,26,부산광역시,2653,사상구,2,FEMALE,4,6516.369395,219.0840638
LI122100010002LI1221000100020145115,20201201,49,화,26,부산광역시,2653,사상구,13,MALE,6,10878.97187,2633.698954
LI122100010002LI1221000100020145116,20201201,49,화,26,부산광역시,2653,사상구,6,MALE,0,72.11663938,10.810781
LI122100010002LI1221000100020145117,20201201,49,화,26,부산광역시,2653,사상구,8,FEMALE,4,7400.39625,2766.306384
LI122100010002LI1221000100020145118,20201201,49,화,26,부산광역시,2653,사상구,7,FEMALE,2,5503.687596,1169.378476
LI122100010002LI1221000100020145119,20201201,49,화,26,부산광역시,2653,사상구,19,FEMALE,6,10396.50756,1206.152082
LI122100010002LI1221000100020145120,20201201,49,화,26,부산광역시,2653,사상구,20,FEMALE,3,6758.57596,1024.169039
LI122100010002LI1221000100020145121,20201201,49,화,26,부산광역시,2653,사상구,8,FEMALE,2,6642.135318,2229.310135
LI122100010002LI1221000100020145122,20201201,49,화,26,부산광역시,2653,사상구,3,MALE,5,10175.81756,544.1903467
LI122100010002LI1221000100020145123,20201201,49,화,26,부산광역시,2653,사상구,1,MALE,1,6060.847323,243.8048055
LI122100010002LI1221000100020145124,20201201,49,화,26,부산광역시,2653,사상구,23,FEMALE,2,6687.83255,645.0489747
LI122100010002LI1221000100020145125,20201201,49,화,26,부산광역시,2653,사상구,14,FEMALE,5,10775.23176,2071.635265
LI122100010002LI1221000100020145126,20201201,49,화,26,부산광역시,2653,사상구,19,FEMALE,1,6552.028693,630.6196866
LI122100010002LI1221000100020145127,20201201,49,화,26,부산광역시,2653,사상구,2,MALE,0,752.8679471,17.04671812
LI122100010002LI1221000100020145128,20201201,49,화,26,부산광역시,2653,사상구,1,FEMALE,0,707.3915944,18.04010582
LI122100010002LI1221000100020145129,20201201,49,화,26,부산광역시,2653,사상구,4,MALE,5,9312.700655,750.7852176
LI122100010002LI1221000100020145130,20201201,49,화,26,부산광역시,2653,사상구,20,MALE,3,7216.863173,1757.793582
LI122100010002LI1221000100020145131,20201201,49,화,26,부산광역시,2653,사상구,23,MALE,3,5986.602145,655.2051364
LI122100010002LI1221000100020145132,20201201,49,화,26,부산광역시,2653,사상구,17,FEMALE,5,10854.7511,2773.208953
LI122100010002LI1221000100020145133,20201201,49,화,26,부산광역시,2653,사상구,0,FEMALE,3,7015.769004,370.6888785
LI122100010002LI1221000100020145134,20201201,49,화,26,부산광역시,2653,사상구,15,FEMALE,6,10434.16345,2002.32963
LI122100010002LI1221000100020145135,20201201,49,화,26,부산광역시,2653,사상구,3,FEMALE,5,9377.624033,297.2579772
LI122100010002LI1221000100020145136,20201201,49,화,26,부산광역시,2653,사상구,5,MALE,4,1956.330028,822.7482432
LI122100010002LI1221000100020145137,20201201,49,화,26,부산광역시,2653,사상구,18,MALE,3,7416.396424,3165.483444
LI122100010002LI1221000100020145138,20201201,49,화,26,부산광역시,2653,사상구,13,MALE,7,5951.215443,1327.761534
LI122100010002LI1221000100020145139,20201201,49,화,26,부산광역시,2653,사상구,21,FEMALE,2,7538.854962,1183.486562
LI122100010002LI1221000100020145140,20201201,49,화,26,부산광역시,2653,사상구,16,MALE,1,7412.917281,826.632996
LI122100010002LI1221000100020145141,20201201,49,화,26,부산광역시,2653,사상구,6,FEMALE,4,1787.209292,575.3015965
LI122100010002LI1221000100020145142,20201201,49,화,26,부산광역시,2653,사상구,6,FEMALE,0,81.49838066,12.5329988
LI122100010002LI1221000100020145143,20201201,49,화,26,부산광역시,2653,사상구,20,MALE,4,8402.484735,1983.979249
LI122100010002LI1221000100020145144,20201201,49,화,26,부산광역시,2653,사상구,13,MALE,0,1125.733489,123.6920774
LI122100010002LI1221000100020145145,20201201,49,화,26,부산광역시,2653,사상구,0,MALE,0,973.0905616,12.44649363
LI122100010002LI1221000100020145146,20201201,49,화,26,부산광역시,2653,사상구,10,MALE,3,8334.404086,1929.013911
LI122100010002LI1221000100020145147,20201201,49,화,26,부산광역시,2653,사상구,15,MALE,0,1036.544694,84.76485276
LI122100010002LI1221000100020145148,20201201,49,화,26,부산광역시,2653,사상구,9,MALE,3,8405.153904,2291.533356
LI122100010002LI1221000100020145149,20201201,49,화,26,부산광역시,2653,사상구,23,MALE,5,9310.771799,874.9844891
LI122100010002LI1221000100020145150,20201201,49,화,26,부산광역시,2653,사상구,21,FEMALE,6,9647.741566,853.3816625
LI122100010002LI1221000100020145151,20201201,49,화,26,부산광역시,2653,사상구,9,FEMALE,0,1000.312418,63.35518408
LI122100010002LI1221000100020145152,20201201,49,화,26,부산광역시,2653,사상구,1,FEMALE,1,5738.82487,222.0499067
LI122100010002LI1221000100020145153,20201201,49,화,26,부산광역시,2653,사상구,3,FEMALE,1,5262.823348,110.1759121
LI122100010002LI1221000100020145154,20201201,49,화,26,부산광역시,2653,사상구,1,MALE,7,4941.191256,142.0690906
LI122100010002LI1221000100020145155,20201201,49,화,26,부산광역시,2653,사상구,14,MALE,2,8696.581115,1712.174276
LI122100010002LI1221000100020145156,20201201,49,화,26,부산광역시,2653,사상구,22,FEMALE,6,8637.771047,569.329213
LI122100010002LI1221000100020145157,20201201,49,화,26,부산광역시,2653,사상구,5,FEMALE,5,2322.596415,438.4565139
LI122100010002LI1221000100020145158,20201201,49,화,26,부산광역시,2653,사상구,10,MALE,4,10275.95069,2752.231965
LI122100010002LI1221000100020145159,20201201,49,화,26,부산광역시,2653,사상구,8,MALE,6,9308.607741,3227.444515
LI122100010002LI1221000100020145160,20201201,49,화,26,부산광역시,2653,사상구,10,MALE,6,10817.03665,2768.904248
LI122100010002LI1221000100020145161,20201201,49,화,26,부산광역시,2653,사상구,18,FEMALE,1,6514.745944,763.6164954
LI122100010002LI1221000100020145162,20201201,49,화,26,부산광역시,2653,사상구,2,MALE,6,8698.687279,492.41415
LI122100010002LI1221000100020145163,20201201,49,화,26,부산광역시,2653,사상구,22,MALE,5,9429.067325,1368.697053
LI122100010002LI1221000100020145164,20201201,49,화,26,부산광역시,2653,사상구,1,FEMALE,6,9658.730021,291.1975374
LI122100010002LI1221000100020145165,20201201,49,화,26,부산광역시,2653,사상구,16,MALE,6,10505.45247,3135.059966
LI122100010002LI1221000100020145166,20201201,49,화,26,부산광역시,2653,사상구,5,FEMALE,2,1904.698256,193.4613698
LI122100010002LI1221000100020145167,20201201,49,화,26,부산광역시,2653,사상구,1,FEMALE,5,9645.116067,386.2542603
LI122100010002LI1221000100020145168,20201201,49,화,26,부산광역시,2653,사상구,20,FEMALE,0,824.3634518,39.39926553
LI122100010002LI1221000100020145169,20201201,49,화,26,부산광역시,2653,사상구,11,FEMALE,2,7491.140395,1029.968688
LI122100010002LI1221000100020145170,20201201,49,화,26,부산광역시,2653,사상구,19,MALE,5,11429.85358,2799.859487
LI122100010002LI1221000100020145171,20201201,49,화,26,부산광역시,2653,사상구,19,MALE,6,9751.544088,1952.480619
LI122100010002LI1221000100020145172,20201201,49,화,26,부산광역시,2653,사상구,14,FEMALE,0,1183.281699,104.5571674
LI122100010002LI1221000100020145173,20201201,49,화,26,부산광역시,2653,사상구,16,MALE,3,7949.249745,2093.071619
LI122100010002LI1221000100020145174,20201201,49,화,26,부산광역시,2653,사상구,4,FEMALE,2,5869.349687,290.3706604
LI122100010002LI1221000100020145175,20201201,49,화,26,부산광역시,2653,사상구,6,MALE,6,3089.814402,2350.819882
LI122100010002LI1221000100020145176,20201201,49,화,26,부산광역시,2653,사상구,17,MALE,4,9335.282747,3724.605486
LI122100010002LI1221000100020145177,20201201,49,화,26,부산광역시,2653,사상구,15,MALE,4,9552.557363,2761.842241
LI122100010002LI1221000100020145178,20201201,49,화,26,부산광역시,2653,사상구,18,FEMALE,2,7405.961592,2080.773092
LI122100010002LI1221000100020145179,20201201,49,화,26,부산광역시,2653,사상구,10,FEMALE,7,7839.012581,1080.336885
LI122100010002LI1221000100020145180,20201201,49,화,26,부산광역시,2653,사상구,9,FEMALE,1,6193.42782,422.3890531
LI122100010002LI1221000100020145181,20201201,49,화,26,부산광역시,2653,사상구,17,FEMALE,2,7453.773542,1530.726427
LI122100010002LI1221000100020145182,20201201,49,화,26,부산광역시,2653,사상구,18,FEMALE,0,799.2990608,80.13816941
LI122100010002LI1221000100020145183,20201201,49,화,26,부산광역시,2653,사상구,17,FEMALE,6,10387.19521,1876.610301
LI122100010002LI1221000100020145184,20201201,49,화,26,부산광역시,2653,사상구,13,FEMALE,0,1259.913082,70.74313486
LI122100010002LI1221000100020145185,20201201,49,화,26,부산광역시,2653,사상구,8,MALE,1,6750.068593,895.8963158
LI122100010002LI1221000100020145186,20201201,49,화,26,부산광역시,2653,사상구,20,MALE,7,5390.645934,447.6811955
LI122100010002LI1221000100020145187,20201201,49,화,26,부산광역시,2653,사상구,13,MALE,3,7994.123184,1977.688394
LI122100010002LI1221000100020145188,20201201,49,화,26,부산광역시,2653,사상구,12,FEMALE,0,1151.333534,72.00235581
LI122100010002LI1221000100020145189,20201201,49,화,26,부산광역시,2653,사상구,22,FEMALE,1,5926.718334,519.395329
LI122100010002LI1221000100020145190,20201201,49,화,26,부산광역시,2653,사상구,7,MALE,5,8581.176454,4641.828416
LI122100010002LI1221000100020145191,20201201,49,화,26,부산광역시,2653,사상구,13,FEMALE,6,10539.5038,1846.933406
LI122100010002LI1221000100020145192,20201201,49,화,26,부산광역시,2653,사상구,9,MALE,5,12952.28572,3451.80961
LI122100010002LI1221000100020145193,20201201,49,화,26,부산광역시,2653,사상구,9,FEMALE,2,7594.619053,1201.25221
LI122100010002LI1221000100020145194,20201201,49,화,26,부산광역시,2653,사상구,3,FEMALE,3,5793.373958,199.2899208
LI122100010002LI1221000100020145195,20201201,49,화,26,부산광역시,2653,사상구,22,MALE,3,6264.431674,1030.352291
LI122100010002LI1221000100020145196,20201201,49,화,26,부산광역시,2653,사상구,12,FEMALE,6,10399.24798,1828.719938
LI122100010002LI1221000100020145197,20201201,49,화,26,부산광역시,2653,사상구,14,FEMALE,6,10124.42102,1801.64822
LI122100010002LI1221000100020145198,20201201,49,화,26,부산광역시,2653,사상구,9,MALE,7,5898.197318,1443.778264
LI122100010002LI1221000100020145199,20201201,49,화,26,부산광역시,2653,사상구,18,MALE,0,874.2827691,96.7305795
LI122100010002LI1221000100020145200,20201201,49,화,26,부산광역시,2653,사상구,4,MALE,4,6309.515398,510.6983914
LI122100010002LI1221000100020145201,20201201,49,화,26,부산광역시,2653,사상구,23,MALE,6,8014.658341,622.9161915
LI122100010002LI1221000100020145202,20201201,49,화,26,부산광역시,2653,사상구,0,MALE,3,7181.703932,620.3049123
LI122100010002LI1221000100020145203,20201201,49,화,26,부산광역시,2653,사상구,12,FEMALE,3,6860.99025,1194.648073
LI122100010002LI1221000100020145204,20201201,49,화,26,부산광역시,2653,사상구,18,MALE,7,5469.248606,970.346855
LI122100010002LI1221000100020145205,20201201,49,화,26,부산광역시,2653,사상구,17,FEMALE,1,6633.850412,713.6164843
LI122100010002LI1221000100020145206,20201201,49,화,26,부산광역시,2653,사상구,14,MALE,1,6812.752995,726.5808125
LI122100010002LI1221000100020145207,20201201,49,화,26,부산광역시,2653,사상구,15,MALE,6,10430.26566,3007.554107
LI122100010002LI1221000100020145208,20201201,49,화,26,부산광역시,2653,사상구,21,FEMALE,0,763.3624423,30.25692976
LI122100010002LI1221000100020145209,20201201,49,화,26,부산광역시,2653,사상구,11,MALE,6,10675.22495,2855.711848
LI122100010002LI1221000100020145210,20201201,49,화,26,부산광역시,2653,사상구,11,MALE,7,5863.892888,1385.897703
LI122100010002LI1221000100020145211,20201201,49,화,26,부산광역시,2653,사상구,5,MALE,6,2688.480895,1248.133806
LI122100010002LI1221000100020145212,20201201,49,화,26,부산광역시,2653,사상구,1,MALE,6,9013.417291,482.6766895
LI122100010002LI1221000100020145213,20201201,49,화,26,부산광역시,2653,사상구,9,MALE,0,1060.358751,52.61463809
LI122100010002LI1221000100020145214,20201201,49,화,26,부산광역시,2653,사상구,0,MALE,5,11526.44213,851.9671398
LI122100010002LI1221000100020145215,20201201,49,화,26,부산광역시,2653,사상구,9,MALE,6,10816.00859,2835.800961
LI122100010002LI1221000100020145216,20201201,49,화,26,부산광역시,2653,사상구,15,FEMALE,0,1106.149388,106.9556736
LI122100010002LI1221000100020145217,20201201,49,화,26,부산광역시,2653,사상구,8,MALE,7,5229.90695,1274.53012
LI122100010002LI1221000100020145218,20201201,49,화,26,부산광역시,2653,사상구,12,FEMALE,5,11239.96778,2075.334232
LI122100010002LI1221000100020145219,20201201,49,화,26,부산광역시,2653,사상구,15,FEMALE,2,7481.730681,1214.220968
LI122100010002LI1221000100020145220,20201201,49,화,26,부산광역시,2653,사상구,20,FEMALE,4,7344.131156,1164.900922
LI122100010002LI1221000100020145221,20201201,49,화,26,부산광역시,2653,사상구,16,MALE,2,9075.825371,1888.230419
LI122100010002LI1221000100020145222,20201201,49,화,26,부산광역시,2653,사상구,19,FEMALE,3,6612.771894,1294.22828
LI122100010002LI1221000100020145223,20201201,49,화,26,부산광역시,2653,사상구,7,FEMALE,4,5788.62692,1488.492644
LI122100010002LI1221000100020145224,20201201,49,화,26,부산광역시,2653,사상구,15,FEMALE,4,8109.262774,1548.798985
LI122100010002LI1221000100020145225,20201201,49,화,26,부산광역시,2653,사상구,0,MALE,6,10020.15182,586.6244419
LI122100010002LI1221000100020145226,20201201,49,화,26,부산광역시,2653,사상구,1,FEMALE,7,6690.57689,198.8628756
LI122100010002LI1221000100020145227,20201201,49,화,26,부산광역시,2653,사상구,9,MALE,2,9177.972724,1668.191285
LI122100010002LI1221000100020145228,20201201,49,화,26,부산광역시,2653,사상구,21,MALE,4,7841.424186,1664.187618
LI122100010002LI1221000100020145229,20201201,49,화,26,부산광역시,2653,사상구,10,FEMALE,6,10458.06944,1714.285006
LI122100010002LI1221000100020145230,20201201,49,화,26,부산광역시,2653,사상구,15,MALE,3,7881.5525,2084.204964
